# Time-averaged data for fix fixflux1
# TimeStep v_tempt1v v_tempt2v f_fix1 f_fix2 v_Jz1 v_Jzk1 v_Jzp1 v_Jzb1 v_Jza1 v_Jzd1 v_Jzi1 v_Jzks1
1500000 240.977 196.09 -104.091 21.3438 -4.36398e-10 -1.60906e-09 -2.52022e-10 -1.05937e-09 7.25704e-10 -9.25082e-10 -7.32897e-10 -6.83266e-10
1510000 240.574 189.996 -134.367 19.0779 1.83997e-09 1.43846e-09 -2.62909e-10 8.29328e-10 2.13567e-09 9.34626e-10 8.37562e-10 8.14554e-10
1520000 245.016 195.841 -131.098 26.5881 -4.0485e-10 -3.35144e-10 2.64666e-10 -8.68919e-10 2.45719e-10 1.96927e-10 -2.16438e-11 -2.27089e-11
1530000 237.884 195.303 -127.701 12.5003 1.48052e-09 4.72462e-10 -3.32894e-10 1.40622e-09 6.83658e-10 5.29864e-10 4.78278e-10 3.51415e-10
1540000 239.795 198.169 -116.208 39.7662 6.98885e-09 4.50235e-10 1.55748e-09 3.29469e-09 1.96523e-09 2.35058e-10 9.65534e-11 1.2208e-10
1550000 247.928 194.711 -110.532 24.714 -1.7849e-09 4.95664e-10 -1.88889e-10 -4.80906e-10 -7.30649e-10 -1.03671e-10 1.15835e-10 1.78457e-10
1560000 241.075 195.773 -122.867 27.6483 9.607e-10 1.38167e-09 4.60768e-10 -1.80234e-10 5.17995e-10 2.81503e-10 4.21991e-10 3.84598e-10
1570000 240.963 198.968 -107.198 16.599 -8.01282e-12 5.4524e-11 -1.76602e-09 2.3299e-10 2.14742e-10 -6.19766e-10 -5.37907e-10 -4.82685e-10
1580000 240.722 195.63 -129.283 14.3745 5.37952e-09 -2.55771e-09 4.43995e-10 4.29659e-09 1.3005e-09 -4.88499e-10 -5.88487e-10 -5.94628e-10
1590000 242.591 194.211 -118.775 20.5185 2.25483e-09 3.17614e-09 3.58777e-09 -1.18948e-09 1.50671e-09 2.11443e-09 1.88962e-09 1.76607e-09
1600000 242.16 193.826 -143.497 25.6887 -3.38649e-09 -5.40004e-09 -3.99311e-09 1.33736e-09 -3.14606e-09 -2.47205e-09 -2.53323e-09 -2.56413e-09
1610000 239.001 198.068 -114.156 31.3101 4.08874e-09 3.92524e-09 2.1074e-09 1.59128e-11 4.31815e-09 1.96248e-09 1.99954e-09 2.048e-09
1620000 239.641 195.488 -135.542 17.6411 7.97497e-09 -1.77187e-09 1.26943e-09 2.90125e-09 2.68145e-09 -7.97175e-10 -8.86361e-10 -9.15651e-10
1630000 237.059 194.342 -134.047 16.2056 -8.24842e-10 -4.69788e-10 -2.04578e-09 -2.60244e-10 1.6983e-09 -6.29015e-10 -3.134e-10 -2.39016e-10
1640000 243.258 193.875 -131.639 11.0167 -2.81891e-09 -1.31259e-09 -4.01282e-10 -6.42409e-10 -2.4343e-09 -1.22094e-09 -9.43779e-10 -8.27278e-10
1650000 241.661 204.726 -131.201 11.8801 2.72681e-11 3.91223e-09 1.34196e-09 -2.23902e-09 1.51553e-09 1.54503e-09 1.51149e-09 1.51199e-09
1660000 246.711 190.174 -122.648 23.2709 -4.01433e-09 3.99343e-09 2.19255e-09 -3.38315e-09 -1.00812e-11 2.18965e-09 2.26325e-09 2.252e-09
1670000 237.597 193.594 -121.115 8.16405 4.95287e-09 -6.00723e-09 -3.92834e-09 8.06812e-09 -2.63451e-09 -2.83308e-09 -3.08333e-09 -3.07425e-09
1680000 233.801 190.441 -138.64 24.1671 3.34658e-09 4.1465e-09 3.10045e-09 1.82373e-09 3.01128e-10 1.93535e-09 2.0372e-09 1.99956e-09
1690000 240.071 191.955 -136.541 36.9697 1.80746e-09 -8.34882e-09 -6.04067e-09 5.02768e-09 -1.08997e-09 -3.73009e-09 -3.97205e-09 -3.99228e-09
1700000 241.414 193.141 -144.1 35.443 1.96919e-09 3.65767e-09 2.8882e-09 1.26824e-10 8.94194e-10 1.93443e-09 1.8612e-09 1.87867e-09
1710000 239.457 197.628 -114.691 26.6186 2.06211e-09 -6.0515e-10 -6.53374e-10 1.79538e-09 3.11e-10 -6.76841e-10 -4.93968e-10 -4.77013e-10
1720000 243.754 194.451 -119.097 13.8184 -2.89381e-09 2.50814e-09 1.39598e-09 -2.05796e-09 -8.48004e-11 1.43546e-09 1.54743e-09 1.52761e-09
1730000 245.816 191.727 -134.148 24.8522 -1.40611e-09 -1.49792e-09 -1.27419e-09 -9.15242e-10 3.04251e-10 -6.76149e-10 -6.92569e-10 -6.69141e-10
1740000 244.395 197.248 -146.795 40.4812 -3.10474e-09 -2.46892e-09 -2.3428e-09 6.01177e-10 -2.13348e-09 -8.73109e-10 -1.01219e-09 -1.02492e-09
1750000 240.166 193.738 -114.95 36.9087 8.46503e-09 5.98617e-09 3.90841e-09 3.31494e-10 5.87275e-09 2.40951e-09 2.48503e-09 2.50567e-09
1760000 237.655 195.176 -123.761 28.3635 9.4754e-10 -7.22847e-09 -5.0168e-09 4.68593e-09 -1.14077e-09 -2.98597e-09 -3.1233e-09 -3.15139e-09
1770000 238.452 196.541 -129.689 11.2791 6.72477e-09 -6.57103e-10 -7.58706e-10 4.65354e-09 2.27918e-09 -2.24143e-10 -3.47257e-10 -3.55851e-10
1780000 241.184 196.259 -126.707 42.0722 -4.20044e-09 -1.54595e-09 -2.87554e-10 -1.42233e-09 -1.29254e-09 -3.10496e-10 -2.065e-10 -1.72985e-10
1790000 239.89 197.611 -139.477 19.0511 3.91638e-09 1.61156e-09 6.15419e-10 1.08896e-09 6.3578e-10 3.86326e-10 1.74284e-10 1.19188e-10
1800000 239.727 194.329 -118.852 19.0935 3.1747e-09 5.54061e-10 -2.85015e-10 1.47966e-09 2.48293e-09 5.19995e-10 4.21542e-10 3.99694e-10
1810000 238.024 195.312 -111.65 22.587 5.92804e-09 1.35365e-09 2.4689e-09 4.05379e-09 3.60919e-10 3.56892e-10 5.97978e-10 6.52818e-10
1820000 241.412 191.476 -115.181 21.0905 -4.39616e-09 -6.83766e-10 -1.45856e-09 -1.99781e-09 -1.70509e-09 -3.58749e-10 -4.47593e-10 -4.51083e-10
1830000 248.574 194.401 -126.657 44.73 4.83028e-10 -4.98163e-10 -9.30818e-10 1.91303e-09 -4.48923e-10 -3.69215e-10 -2.2995e-10 -2.09414e-10
1840000 236.023 194.733 -128.608 16.5049 7.80343e-09 -2.14107e-09 -1.30454e-09 6.37352e-09 1.65368e-09 -1.19139e-09 -1.11397e-09 -1.10544e-09
1850000 241.434 195.478 -112.414 31.2568 1.96577e-09 2.21343e-09 1.72539e-09 -7.18426e-10 1.82816e-09 1.07049e-09 1.03662e-09 1.03798e-09
1860000 243.268 195.002 -142.357 31.8012 1.52178e-10 -1.35663e-09 -1.50932e-09 1.28468e-09 7.12773e-11 -5.58345e-10 -5.12555e-10 -5.46613e-10
1870000 243.645 196.496 -122.706 28.376 -4.54518e-09 5.45494e-10 -8.06969e-10 -1.80803e-09 -1.89881e-09 1.60425e-10 1.10049e-10 1.69469e-10
1880000 247.321 199.281 -127.489 20.4865 -4.75965e-09 3.591e-09 1.5816e-09 -4.90128e-09 4.9074e-10 1.61374e-09 1.78534e-09 1.78416e-09
1890000 237.224 195.817 -144.242 42.2594 -1.07014e-08 -9.21759e-10 -3.13233e-09 -4.19196e-09 -4.95503e-09 -5.56925e-10 -7.20758e-10 -7.55474e-10
1900000 240.714 196.915 -124.066 34.1848 1.20951e-09 -2.32687e-10 -7.44625e-10 2.91282e-10 1.78748e-09 4.02341e-10 1.41691e-10 8.71934e-11
1910000 243.543 194.828 -139.81 22.4348 5.90022e-09 -2.13346e-09 9.09239e-10 2.83354e-09 1.52237e-09 -1.15809e-09 -9.8504e-10 -9.82331e-10
1920000 242.04 195.352 -121.587 33.8708 4.05716e-09 -9.89336e-10 -2.03519e-10 3.5268e-09 7.28054e-10 -2.94776e-10 -2.96186e-10 -3.17225e-10
1930000 239.58 194.466 -139.038 21.066 6.22766e-09 4.21133e-09 3.87707e-09 1.26704e-09 2.48897e-09 2.08149e-09 1.97631e-09 1.93491e-09
1940000 237.209 191.968 -123.114 35.7763 -9.65414e-10 -5.45281e-09 -4.80613e-09 2.05989e-09 -4.55781e-10 -2.43003e-09 -2.58596e-09 -2.54108e-09
1950000 240.051 198.908 -121.189 19.0913 5.57438e-10 4.57175e-09 2.91748e-09 -1.83409e-09 2.17352e-09 2.41317e-09 2.32918e-09 2.40271e-09
1960000 237.775 189.785 -134.584 31.809 -1.0079e-08 -4.20816e-09 -3.88963e-09 -1.68935e-09 -6.24039e-09 -1.92033e-09 -1.89891e-09 -1.95356e-09
1970000 234.559 195.775 -134.589 28.3308 -3.93755e-09 2.33985e-11 4.09505e-11 -9.69767e-10 -2.30463e-09 4.9082e-10 3.52635e-10 3.14191e-10
1980000 240.46 196.121 -134.438 16.9046 3.32727e-09 -2.85824e-09 -1.4977e-09 9.1254e-10 2.55029e-09 -1.76904e-09 -1.59614e-09 -1.51711e-09
1990000 232.556 197.363 -124.051 34.8831 6.55822e-09 -2.82529e-09 -4.41057e-10 4.75535e-09 4.3486e-10 -1.37257e-09 -1.46328e-09 -1.49404e-09
2000000 242.945 192.294 -139.299 30.1477 8.50102e-09 4.23682e-09 5.14625e-09 2.26959e-09 3.49468e-09 1.99326e-09 2.10606e-09 2.14913e-09
2010000 238.749 195.685 -113.421 25.4805 -3.80167e-09 4.03617e-09 2.18226e-09 -4.24077e-09 4.23803e-10 1.76244e-09 1.90808e-09 1.97473e-09
2020000 235.823 194.977 -123.239 21.0219 5.59893e-09 -3.49988e-09 -9.20193e-10 5.82061e-09 -2.77922e-10 -1.46041e-09 -1.43512e-09 -1.47437e-09
2030000 240.037 196.31 -160.406 43.0816 -7.37386e-10 -1.21849e-09 -5.87064e-10 -2.56202e-09 1.62621e-09 -8.56689e-10 -7.91328e-10 -7.304e-10
2040000 242.745 198.273 -135.714 23.7254 2.76817e-09 1.33851e-09 1.9641e-09 2.80148e-09 -6.12864e-10 9.10502e-10 9.57572e-10 9.18227e-10
2050000 240.766 195.212 -141.87 26.3221 -5.36571e-09 -4.00961e-09 -4.01998e-09 -3.13477e-09 -3.74685e-10 -2.189e-09 -2.15619e-09 -2.10371e-09
2060000 242.888 196.349 -141.757 33.872 5.24211e-09 7.97906e-10 2.07725e-09 3.47177e-09 3.47659e-10 9.40218e-10 7.23048e-10 6.23149e-10
2070000 238.984 195.872 -145.514 35.3827 6.24687e-09 3.60527e-09 2.98367e-09 1.73401e-09 3.22676e-09 1.77344e-09 1.78543e-09 1.77234e-09
2080000 243.083 194.117 -144.339 45.5124 7.79359e-10 -1.30138e-09 -1.01918e-09 4.95361e-10 2.19386e-10 -3.5151e-10 -6.12588e-10 -6.69855e-10
2090000 241.893 191.71 -141.107 23.7422 6.11041e-09 -1.42648e-09 -3.52254e-10 2.84757e-09 2.84251e-09 -6.07101e-10 -6.80771e-10 -6.97387e-10
2100000 237.873 198.805 -141.7 36.6183 -1.98361e-09 2.48008e-09 1.50748e-09 -2.75487e-09 3.74243e-10 1.31302e-09 1.1972e-09 1.22015e-09
2110000 239.883 196.097 -146.193 30.0323 -8.27295e-09 -4.22217e-09 -4.45382e-09 -4.3142e-09 -2.01297e-09 -1.56307e-09 -1.94365e-09 -2.04739e-09
2120000 236.171 196.427 -152.96 27.2587 -6.99308e-09 -4.88907e-10 -2.4051e-09 -1.54888e-09 -1.91797e-09 -7.77301e-10 -2.16825e-10 -7.23804e-11
2130000 243.258 196.024 -136.174 34.5708 2.09706e-08 9.03899e-10 4.10503e-09 9.93851e-09 5.98128e-09 4.38965e-10 2.09093e-10 1.21234e-10
2140000 243.655 192.667 -159.119 37.5856 7.41713e-09 3.1943e-09 3.78267e-09 1.64911e-10 6.12626e-09 1.7384e-09 1.81808e-09 1.8815e-09
2150000 238.342 192.987 -169.84 45.6498 -4.44428e-10 -5.14255e-09 -3.71074e-09 3.72617e-09 -2.25019e-09 -1.83694e-09 -2.14789e-09 -2.18354e-09
2160000 244.604 191.876 -160.702 41.1322 -7.89354e-10 4.46543e-09 1.94447e-09 -9.20534e-10 -5.97899e-11 1.87269e-09 1.94978e-09 2.00828e-09
2170000 233.136 193.795 -142.549 28.7905 -1.59621e-08 -3.31802e-09 -4.80265e-09 -6.9416e-09 -5.09996e-09 -1.45962e-09 -1.42111e-09 -1.41617e-09
2180000 240.575 193.109 -154.392 26.3312 -7.30523e-09 -1.92954e-10 -1.31117e-09 -3.83356e-09 -3.20512e-09 -1.60538e-10 -2.92023e-10 -3.38027e-10
2190000 244.311 197.089 -136.526 44.4622 5.64487e-09 -8.50948e-10 1.67851e-09 2.63983e-09 1.9245e-09 -4.56287e-10 -2.47705e-10 -1.91395e-10
2200000 248.35 192.979 -143.753 41.96 7.30114e-09 -7.6367e-10 -1.33332e-10 3.56645e-09 3.19707e-09 -3.57035e-10 -3.9929e-10 -4.3819e-10
2210000 236.923 196.408 -147.343 36.3138 -1.25881e-09 3.24839e-10 -1.46138e-09 4.29326e-10 3.6584e-10 4.28057e-10 3.63332e-10 3.41764e-10
2220000 241.655 189.919 -127.527 34.221 1.15113e-09 -1.91764e-09 8.36198e-10 -3.27714e-10 3.29236e-10 -1.01406e-09 -9.20936e-10 -8.33208e-10
2230000 235.941 193.174 -125.01 42.1802 6.21955e-09 2.651e-09 3.52579e-09 2.64929e-09 8.06347e-10 1.49386e-09 1.27234e-09 1.23582e-09
2240000 235.22 192.883 -127.165 57.4623 5.40012e-09 -3.68199e-09 -1.48441e-09 5.03004e-09 1.1119e-10 -1.77142e-09 -1.79839e-09 -1.79902e-09
2250000 245.869 192.335 -117.241 55.8931 3.01312e-09 4.69278e-10 2.00841e-09 -8.42686e-10 1.28029e-09 1.57914e-10 8.2442e-11 2.85038e-11
2260000 245.425 197.52 -156.543 44.6012 1.20525e-08 3.83682e-09 3.18161e-09 5.27749e-09 5.70601e-09 1.67784e-09 1.83949e-09 1.89335e-09
2270000 240.029 197.977 -150.102 34.361 1.61297e-10 -1.62861e-09 -1.62072e-09 1.04434e-09 7.261e-10 -4.56542e-10 -4.66466e-10 -5.12639e-10
2280000 231.995 198.15 -160.477 62.2817 -5.2216e-09 -2.71143e-10 2.81856e-12 -2.26546e-09 -2.60251e-09 -1.01969e-10 -6.48603e-11 -1.63056e-11
2290000 241.553 195.104 -148.711 46.3816 -7.81386e-09 -9.15406e-10 4.41648e-10 -5.51946e-09 -2.28763e-09 -2.24814e-10 -2.26994e-10 -1.83759e-10
2300000 242.797 197.962 -165.18 56.5071 -4.29409e-09 4.03779e-09 2.13842e-09 -2.60598e-09 -2.35996e-09 1.79714e-09 1.86465e-09 1.83323e-09
2310000 240.315 190.808 -164.179 58.4063 -1.29928e-09 -2.89597e-09 -3.1876e-09 7.79434e-10 -1.04793e-09 -1.73042e-09 -1.73576e-09 -1.70379e-09
2320000 233.364 199.632 -131.077 48.54 5.46268e-09 8.31897e-10 -7.90585e-11 2.69366e-09 3.68816e-09 5.59783e-10 5.44387e-10 5.5523e-10
2330000 243.342 197.819 -131.291 47.5909 6.74926e-09 5.88857e-10 1.49595e-09 2.09992e-09 2.22407e-09 3.64282e-10 1.02296e-10 2.52246e-11
2340000 243.461 192.443 -151.652 39.9469 5.71477e-09 6.69702e-10 2.61189e-09 3.04711e-09 1.72326e-09 8.17284e-10 7.34796e-10 7.77855e-10
2350000 245.575 189.346 -157.778 45.642 -2.69155e-09 -4.4616e-09 -2.4725e-09 -2.41607e-09 -4.94743e-10 -2.21812e-09 -2.27131e-09 -2.32856e-09
2360000 232.422 198.496 -143.914 38.5158 4.19131e-09 2.74524e-09 2.50939e-09 2.31297e-09 1.46624e-09 1.37949e-09 1.47386e-09 1.53917e-09
2370000 235.366 194.444 -157.204 39.4889 6.89647e-09 2.57604e-10 2.17315e-09 3.46749e-09 1.14723e-09 -9.97355e-11 -5.13761e-11 -4.20866e-13
2380000 242.165 195.947 -151.175 54.8406 -4.10574e-09 -1.72996e-09 -1.10229e-09 -1.53023e-09 -3.17395e-09 -1.28549e-09 -1.15065e-09 -1.17336e-09
2390000 237.721 193.474 -151.683 40.2992 6.42564e-10 -1.6088e-09 -2.5243e-09 -1.45277e-10 2.07357e-09 -8.92919e-10 -9.56835e-10 -9.39427e-10
2400000 235.286 194.105 -172.383 23.6759 4.28426e-09 1.01065e-09 2.02793e-09 1.0144e-09 2.29932e-09 5.45028e-10 6.20257e-10 6.46666e-10
2410000 237.265 195.366 -159.767 45.0083 6.86704e-10 4.37926e-09 3.36739e-09 -1.9075e-09 1.03456e-09 2.33729e-09 2.22016e-09 2.14889e-09
2420000 235.635 194.089 -161.811 28.9511 -1.53806e-09 8.49468e-10 6.50472e-10 -9.31219e-10 -1.28146e-09 4.37091e-10 2.80785e-10 3.08639e-10
2430000 241.806 194.741 -149.026 48.1869 1.53147e-09 -4.47705e-09 -1.51191e-09 6.89904e-10 5.00682e-10 -1.91155e-09 -1.99056e-09 -2.04639e-09
2440000 238.044 196.124 -147.019 46.9273 1.18393e-09 -2.47844e-09 -1.7905e-09 3.35341e-09 -1.50576e-09 -8.91223e-10 -1.05564e-09 -1.11042e-09
2450000 245.005 197.692 -160.646 52.7363 -3.52551e-09 4.27579e-09 1.81077e-09 -2.58336e-09 -9.53849e-11 2.35943e-09 2.27452e-09 2.31345e-09
2460000 243.344 194.315 -163.486 34.2702 2.9326e-09 -3.8312e-09 -3.60333e-09 1.77047e-09 1.94052e-09 -2.3985e-09 -2.25029e-09 -2.26098e-09
2470000 239.674 192.445 -155.198 40.3767 1.82809e-09 5.37231e-09 3.95782e-09 -1.22214e-10 2.19622e-10 2.48899e-09 2.49829e-09 2.51734e-09
2480000 251.996 194.415 -166.064 51.7499 1.23359e-09 -3.49733e-09 -3.33985e-09 3.07975e-09 4.97161e-10 -1.50892e-09 -1.53333e-09 -1.50722e-09
2490000 245.613 195.357 -153.462 48.7001 3.5661e-09 6.18499e-10 2.4075e-09 6.34059e-10 4.42408e-10 8.72223e-10 5.19475e-10 3.85613e-10
2500000 239.362 195.233 -144.766 43.8857 9.31975e-09 7.7681e-09 5.93816e-09 2.90198e-09 3.95207e-09 3.55295e-09 3.66189e-09 3.69108e-09
2510000 240.641 198.909 -154.105 47.3246 4.5392e-09 1.59693e-09 -3.2926e-10 2.59381e-09 1.05508e-09 8.19143e-10 3.65133e-10 3.12328e-10
2520000 237.456 194.121 -152.675 45.0593 -3.24497e-09 -5.5881e-09 -3.98777e-09 2.92021e-09 -5.0455e-09 -2.61529e-09 -2.69562e-09 -2.75342e-09
2530000 240.626 202.089 -162.934 65.373 4.79751e-09 5.40795e-09 5.0954e-09 -1.0094e-09 3.38007e-09 2.37755e-09 2.55188e-09 2.60118e-09
2540000 237.764 191.916 -146.713 58.1511 -9.48637e-09 -8.04039e-09 -3.32411e-09 -1.51101e-09 -6.12329e-09 -3.72515e-09 -3.40415e-09 -3.32835e-09
2550000 234.507 195.49 -180.757 72.437 3.37841e-09 3.06981e-09 3.6972e-09 -1.27564e-09 2.41681e-09 1.42969e-09 1.47244e-09 1.48638e-09
2560000 237.969 200.569 -168.863 45.9454 1.7663e-09 -2.559e-09 -7.64229e-10 1.11856e-09 2.90405e-10 -9.92052e-10 -1.10904e-09 -1.15633e-09
2570000 240.958 192.535 -182.7 49.7976 2.64089e-09 1.98797e-09 2.44697e-09 -1.12542e-09 1.7683e-09 8.0839e-10 7.92511e-10 8.07565e-10
2580000 241.452 191.849 -159.625 60.0681 2.95594e-09 1.62934e-09 3.3276e-09 -1.2925e-09 2.55377e-09 1.22245e-09 1.12398e-09 1.12174e-09
2590000 240.903 196.465 -160.476 52.9516 -3.3193e-09 -4.94067e-09 -4.11161e-09 5.28094e-10 -2.30017e-09 -2.48136e-09 -2.48808e-09 -2.4949e-09
2600000 242.938 195.665 -152.081 56.4994 -6.13125e-10 -2.85637e-09 -2.57759e-09 2.37726e-09 -7.03256e-10 -1.33058e-09 -1.18134e-09 -1.13175e-09
2610000 241.54 191.206 -181.528 47.4463 9.3514e-12 1.89533e-10 7.61468e-11 -1.35809e-09 3.18969e-10 2.25529e-10 -3.12558e-11 -1.17705e-10
2620000 241.013 196.395 -184.496 62.6416 5.27906e-09 -5.64927e-10 1.38253e-10 5.12688e-09 1.14941e-09 -2.08168e-10 3.61055e-11 7.9699e-11
2630000 238.086 197.942 -179.984 77.0167 5.21329e-09 -1.29171e-10 2.36086e-10 1.84592e-09 2.76639e-09 -1.50678e-10 -1.38063e-10 -1.5656e-10
2640000 239.832 197.678 -166.508 61.6097 -4.47231e-10 -1.51729e-09 -1.20039e-09 2.08858e-09 -1.47651e-09 -6.28958e-10 -5.69106e-10 -5.71289e-10
2650000 235.793 191.133 -176.632 57.805 -6.0587e-09 2.29084e-09 9.27954e-10 -5.20221e-09 -2.12616e-09 7.92167e-10 6.97621e-10 6.8778e-10
2660000 239.884 192.365 -190.435 58.6515 4.97552e-09 4.90158e-09 5.32112e-09 -3.71138e-10 2.44759e-09 2.343e-09 2.40383e-09 2.41409e-09
2670000 240.514 191.787 -169.555 69.0091 -5.08624e-09 -1.06501e-09 -6.47807e-10 -1.6965e-09 -2.92408e-09 -7.51485e-11 -2.27735e-10 -3.10007e-10
2680000 244.613 202.446 -168.513 47.7853 -2.35545e-09 -4.8827e-09 -2.81823e-09 4.70256e-10 -2.18826e-09 -1.98951e-09 -2.25792e-09 -2.26218e-09
2690000 239.856 202.39 -161.285 65.8816 5.67046e-09 5.59571e-09 3.28321e-09 1.82188e-09 3.31898e-09 2.2866e-09 2.61687e-09 2.65056e-09
2700000 236.523 190.691 -156.468 69.235 -5.20981e-09 -5.79108e-09 -4.78068e-09 -9.15104e-10 -3.10711e-09 -2.33749e-09 -2.82022e-09 -2.90837e-09
2710000 246.339 193.509 -168.27 68.1615 5.88128e-10 3.81263e-09 2.02175e-09 -9.92468e-10 3.5069e-10 1.5073e-09 1.5121e-09 1.52478e-09
2720000 243.644 197.436 -148.551 57.8426 1.51965e-09 1.62858e-09 1.1117e-09 2.16849e-09 -2.23273e-10 7.04074e-10 8.86143e-10 9.51215e-10
2730000 236.605 195.246 -170.762 57.4087 3.20377e-09 -8.84541e-10 -4.27287e-10 8.49601e-10 2.91327e-09 -3.41593e-11 -1.66069e-10 -1.9059e-10
2740000 240.5 194.172 -165.448 71.114 -3.62586e-10 -1.77684e-09 -2.85266e-09 2.99207e-09 -1.33007e-09 -9.35946e-10 -8.52352e-10 -8.78641e-10
2750000 237.119 191.507 -175.179 61.0722 -4.21432e-09 -7.29152e-10 -1.00734e-10 -2.96085e-09 -1.90933e-09 -5.98215e-10 -6.05576e-10 -5.37908e-10
2760000 237.323 189.349 -146.162 45.6233 5.20278e-09 2.63346e-09 3.17958e-09 6.14529e-10 3.14245e-09 1.47903e-09 1.50019e-09 1.46929e-09
2770000 230.682 193.15 -154.232 46.8415 2.14565e-09 2.70517e-09 1.90694e-09 1.12813e-09 9.5996e-10 1.31179e-09 1.46057e-09 1.46538e-09
2780000 248.902 193.163 -133.153 54.9547 -1.91788e-09 -5.6215e-09 -3.76236e-09 7.11635e-10 -2.54249e-09 -3.21963e-09 -3.21712e-09 -3.14672e-09
2790000 241.15 192.894 -183.79 62.468 1.46387e-09 1.38361e-09 1.70928e-09 1.14254e-09 6.28542e-10 1.49441e-09 1.28858e-09 1.23662e-09
2800000 244.22 193.638 -172.535 57.5617 6.0749e-09 4.06222e-09 1.98976e-09 2.50445e-10 3.95353e-09 1.53792e-09 1.51094e-09 1.44598e-09
2810000 239.431 196.256 -200.433 55.3704 3.08571e-09 -8.51842e-10 1.25153e-09 2.32159e-09 5.84229e-11 3.43662e-10 7.62684e-11 2.27841e-11
2820000 244.37 189.673 -183.833 47.6547 1.2314e-09 -4.38868e-09 -9.84512e-10 7.52515e-10 -2.62745e-10 -1.74572e-09 -1.93715e-09 -1.95954e-09
2830000 241.278 192.129 -161.66 77.454 -9.4859e-10 2.25896e-09 1.42949e-09 -2.38151e-09 1.2906e-09 1.31854e-09 1.18427e-09 1.20979e-09
2840000 242.201 199.557 -163.559 72.6211 5.60269e-09 -2.9199e-09 -1.57506e-09 4.53622e-09 3.48216e-10 -1.58955e-09 -1.64016e-09 -1.68858e-09
2850000 247.295 199.634 -183.175 69.0844 4.7491e-09 1.10165e-10 1.56731e-09 2.67816e-10 3.4286e-09 1.43141e-10 1.52651e-10 1.84118e-10
2860000 236.182 196.513 -153.552 53.5962 7.16882e-09 3.10377e-09 1.98699e-09 4.92475e-09 2.46045e-09 2.03026e-09 1.91134e-09 1.84975e-09
2870000 238.012 199.415 -159.024 47.7694 -3.65616e-12 -6.76094e-10 -8.37037e-10 -4.42014e-10 3.62116e-10 -6.83183e-10 -6.50148e-10 -5.84541e-10
2880000 243.294 193.05 -160.449 51.1049 1.75066e-09 -6.54756e-10 -6.41055e-10 1.83048e-09 -8.80608e-10 -6.50344e-10 -6.42154e-10 -6.7782e-10
2890000 249.173 192.229 -187.804 50.4741 -1.14967e-09 -2.67794e-09 -3.05428e-09 1.06829e-09 -1.36754e-09 -8.0618e-10 -1.25822e-09 -1.38924e-09
2900000 238.282 197.867 -162.543 63.6702 1.10684e-09 -4.02526e-09 -3.92481e-09 1.44716e-09 7.68789e-10 -2.64221e-09 -2.47109e-09 -2.39085e-09
2910000 245.779 191.935 -148.639 60.5788 6.95993e-09 3.63301e-09 2.22252e-09 3.69352e-09 2.10869e-09 1.66468e-09 1.63335e-09 1.59917e-09
2920000 243.089 192.872 -147.165 57.7703 -8.5002e-10 -2.33948e-09 -1.63681e-09 -2.5899e-09 3.78384e-09 -1.28451e-09 -9.23736e-10 -8.28113e-10
2930000 240.234 195.465 -157.994 63.5247 8.45172e-09 4.75391e-09 3.78041e-09 2.91148e-09 4.42198e-09 2.19899e-09 2.30831e-09 2.38467e-09
2940000 237.88 195.83 -181.132 68.0395 -2.06713e-09 -3.99326e-09 -4.73267e-09 3.19609e-10 4.60216e-10 -1.96546e-09 -1.98348e-09 -1.96558e-09
2950000 239.521 195.185 -179.356 57.7892 7.31109e-09 4.37474e-09 5.9047e-09 2.74539e-09 1.31062e-09 1.87807e-09 2.1726e-09 2.21501e-09
2960000 243.767 192.465 -158.989 65.3049 2.07032e-09 -3.38639e-09 -3.87952e-09 4.24042e-09 -1.73559e-10 -1.88401e-09 -1.79263e-09 -1.7892e-09
2970000 237.687 191.03 -172.37 62.5967 3.68087e-09 -2.28376e-09 1.22753e-09 1.4995e-09 1.70388e-09 -5.16738e-10 -5.38962e-10 -5.17888e-10
2980000 244.47 195.154 -154.255 49.8671 3.04035e-09 3.36301e-09 6.90624e-10 2.53306e-09 5.68317e-10 1.53286e-09 1.40467e-09 1.41044e-09
2990000 233.356 198.356 -188.578 49.823 -5.47443e-09 -4.16761e-09 -4.86577e-09 -1.27361e-09 -1.09782e-09 -2.40335e-09 -2.06922e-09 -2.08059e-09
3000000 246.47 193.769 -153.136 56.8727 -4.07326e-09 -4.97644e-10 -3.38595e-10 -1.97965e-09 -2.12733e-09 -1.00857e-10 -2.30035e-10 -2.4017e-10
3010000 236.077 194.218 -180.142 73.0736 2.52302e-09 6.59742e-09 5.38131e-09 -1.88624e-09 1.72578e-09 3.02653e-09 3.06947e-09 3.07825e-09
3020000 235.371 192.626 -172.254 63.5723 -1.47372e-09 -1.17606e-09 1.59553e-09 -9.00489e-12 -2.62487e-09 -1.9534e-10 -2.07851e-10 -2.28775e-10
3030000 231.589 193.69 -159.192 58.3614 -6.92663e-09 -3.08252e-09 -2.40337e-09 -3.61504e-09 -1.85723e-09 -1.62884e-09 -1.41825e-09 -1.41573e-09
3040000 237.054 196.004 -169.562 50.6311 2.78927e-09 2.8652e-09 2.64135e-09 1.79412e-09 -8.95897e-10 1.40226e-09 1.22049e-09 1.24765e-09
